source_rel,upload_file_id,upload_page_titles,plan_page_title,parent_category,subject,material_category,filename,size_mb,summary
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_59.pdf,"{""id"": ""6a0727b1abfe09661dcd8d1c"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_59.pdf,0.11,"该问题涉及透明介电涂层应用于玻璃（εr=4, μr=1）以消除红光（λ0=0.75μm）反射。需确定涂层的介电常数和厚度，并计算紫光（λ0=0.42μm）垂直入射时的反射功率百分比。通过无反射条件推导介电常数为2，厚度为0.265μm，紫光反射率约为11.1%。"
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_6.pdf,"{""id"": ""6a0727b2abfe09661dcd8d1d"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_6.pdf,0.03,该文本片段讲解了在自由空间中，电场E的齐次矢量Helmholtz方程的推导过程，包括从矢量波动方程出发，代入自由空间条件，得到波数k的表达式，最终给出齐次矢量Helmholtz方程的形式。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_60.pdf,"{""id"": ""6a0727b2abfe09661dcd8d1e"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_60.pdf,0.04,该资料解答了理想导体边界处反射系数和传输系数的计算问题。反射系数定义为反射波与入射波振幅比，当介质2为理想导体时，其本征阻抗为零，代入公式得反射系数为-1；传输系数定义为透射波与入射波振幅比，同样代入得传输系数为0。适用于电磁波垂直入射理想导体边界的情形。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_61.pdf,"{""id"": ""6a0727b4abfe09661dcd8d1f"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_61.pdf,0.1,针对三层介质平行界面，推导有效反射系数r0的表达式。基于介质1与2、2与3的反射系数T12和T23，以及介质2厚度d和相位常数β2，通过波阻抗方法得到r0 = (T12 + T23 e^{-j2β2d}) / (1 + T12 T23 e^{-j2β2d})。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_62.pdf,"{""id"": ""6a0727b5abfe09661dcd8d20"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_62.pdf,0.04,本题讨论平面波从介质1垂直入射到介质2界面时，界面处电场取得最大值和最小值的条件。通过分析总电场表达式，推导出最大值出现在反射系数为正时，最小值出现在反射系数为负时。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_63.pdf,"{""id"": ""6a0727b6abfe09661dcd8d21"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_63.pdf,0.19,该问题涉及均匀平面波垂直入射到由理想导体背衬的无耗介质板，求解介质板内外的电场和磁场表达式、平均功率密度，并确定使介质板前后电场相同的厚度。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_64.pdf,"{""id"": ""6a0727b6abfe09661dcd8d22"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_64.pdf,0.02,驻波比定义为驻波电场强度最大值与最小值之比，其与反射系数的关系为：驻波比 = (1+|反射系数|)/(1-|反射系数|)。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_65.pdf,"{""id"": ""6a0727b7abfe09661dcd8d23"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_65.pdf,0.04,该问题涉及均匀平面波垂直入射到薄铜箔的传输与反射，计算透射波和反射波的电场、磁场分量，以及平均功率密度比。要求计算厚度等于一个趋肤深度（10 MHz）时的屏蔽效能。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_66.pdf,"{""id"": ""6a0727b8abfe09661dcd8d24"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_66.pdf,0.02,波阻抗是平行于边界平面上总电场强度与总磁场强度的比值。当单波在无界介质中沿+z方向传播时，波阻抗等于介质的本征阻抗。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_67.pdf,"{""id"": ""6a0727b9abfe09661dcd8d25"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_67.pdf,0.09,该问题涉及均匀平面波以60°入射角射向电离层，波频率为等离子体频率的一半。通过计算有效介电常数、本征阻抗和传输角，求解垂直和平行极化下的反射系数Γ与传输系数τ，并解释这些复数量的物理意义。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_68.pdf,"{""id"": ""6a0727b9abfe09661dcd8d26"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_68.pdf,0.02,该问题探讨了用于减少光学仪器眩光的薄介电涂层厚度决定因素，涉及单程光程差和入射光波长，并类比偏振太阳镜的减反射原理。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_69.pdf,"{""id"": ""6a0727baabfe09661dcd8d27"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_69.pdf,0.12,该PDF文件包含一道电磁场习题，涉及10 kHz平行极化电磁波从空气以近掠射角88°入射到海水表面。海水参数为εr=81、μr=1、σ=4 S/m。题目要求计算折射角、传输系数、平均功率比以及场强衰减30 dB时的深度。解答步骤详细，包括波数、连续性条件及公式推导。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_7.pdf,"{""id"": ""6a0727bbabfe09661dcd8d28"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_7.pdf,0.09,该资料推导了均匀平面波在无源简单介质中传播时，麦克斯韦方程组简化为k×E=ωμH、k×H=-ωμE、k·E=0、k·H=0的过程，涉及相量表示和波数k。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_70.pdf,"{""id"": ""6a0727bbabfe09661dcd8d29"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_70.pdf,0.02,该文本片段讨论了雷达天线罩厚度的选择原则，旨在最小化电磁波反射，保护雷达设备免受恶劣天气影响。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_71.pdf,"{""id"": ""6a0727bcabfe09661dcd8d2a"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_71.pdf,0.07,该资料为电磁场学科习题，涉及光从空气斜入射到透明薄板（折射率n，厚度d）的折射问题。要求根据斯涅尔定律计算入射角θi、出射点距离ℓ1以及出射光线的横向位移ℓ2。包含详细解题步骤。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_72.pdf,"{""id"": ""6a0727bcabfe09661dcd8d2b"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_72.pdf,0.05,Snell反射定律指出，当均匀平面波入射到两种介质边界时，反射角等于入射角。文档通过步骤解释了入射角、反射角和折射角的概念，并附有示意图。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_73.pdf,"{""id"": ""6a0727bdabfe09661dcd8d2c"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_73.pdf,0.08,该文本涉及均匀平面波垂直极化入射到介质界面时的全反射问题。通过斯涅尔定律分析临界角条件，推导了透射场的相量表达式，并验证了当入射角大于临界角时，透射到介质2的平均功率为零。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_74.pdf,"{""id"": ""6a0727beabfe09661dcd8d2d"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_74.pdf,0.02,Snell定律指出，介质2中折射角的正弦与介质1中入射角的正弦之比等于折射率之反比。该资料为Problem_74.pdf，包含Snell定律的陈述与解释。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_75.pdf,"{""id"": ""6a0727beabfe09661dcd8d2e"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_75.pdf,0.12,该PDF文件包含一道电磁场习题，涉及均匀平面波以临界角从折射率n1介质入射到n2介质（n2<n1）时的传输系数计算。问题要求分别求垂直极化和平行极化下折射电场振幅与入射电场振幅之比，并写出垂直极化下入射波和折射波的瞬时表达式。解答过程详细推导了传输系数公式，并给出了瞬时表达式的推导步骤。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_76.pdf,"{""id"": ""6a0727bfabfe09661dcd8d2f"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_76.pdf,0.03,定义临界角为全反射阈值对应的入射角，基于斯涅尔定律推导非磁性介质界面临界角的存在条件，当光从光密介质射向光疏介质且入射角大于临界角时发生全反射。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_77.pdf,"{""id"": ""6a0727c0abfe09661dcd8d30"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_77.pdf,0.08,该PDF文件包含一道电磁波从水下源垂直极化入射到水-空气界面的习题，涉及计算临界角、反射系数、传输系数及每波长进入空气的衰减(dB)。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_78.pdf,"{""id"": ""6a0727c0abfe09661dcd8d31"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_78.pdf,0.02,定义Brewster角为平行极化反射系数为零的入射角，存在于两个非磁性介质界面，此时无反射仅针对平行极化，垂直极化无此现象。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_79.pdf,"{""id"": ""6a0727c1abfe09661dcd8d32"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_79.pdf,0.07,计算玻璃等腰三棱镜反射的入射光功率百分比，已知相对介电常数εr=4，涉及传输系数和全内反射分析。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_8.pdf,"{""id"": ""6a0727c1abfe09661dcd8d33"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_8.pdf,0.03,波数是单位距离内波的周期数，与波长成反比，关系为波数等于2π除以波长。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_80.pdf,"{""id"": ""6a0727c2abfe09661dcd8d34"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_80.pdf,0.02,布儒斯特角（Brewster angle）是平行极化反射系数为零的入射角，此时只有垂直极化分量被反射，因此非偏振波入射后反射波变为线偏振光，故又称偏振角。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_81.pdf,"{""id"": ""6a0727c2abfe09661dcd8d35"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_81.pdf,0.08,该资料为Problem_81.pdf，涉及光学纤维中防止波干扰的包层原理。通过斯涅尔定律推导子午光线在纤芯内全内反射的最大入射角θa（接受角），并计算数值孔径N.A.。给定n1=2、n2=1.74、n0=1时，求得θa和N.A.值。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_82.pdf,"{""id"": ""6a0727c3abfe09661dcd8d36"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_82.pdf,0.06,该PDF文件讨论了垂直极化与平行极化下反射系数和传输系数相等的条件。通过推导，当特定条件满足时，两种极化的反射系数和传输系数分别相等。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_83.pdf,"{""id"": ""6a0727c4abfe09661dcd8d37"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_83.pdf,0.14,该文本推导了电磁波在两种非磁性介质界面上斜入射时的Fresnel公式，包括垂直极化和平行极化两种情况下的反射系数和透射系数，并应用了Snell定律和边界条件。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_84.pdf,"{""id"": ""6a0727c4abfe09661dcd8d38"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_84.pdf,0.07,证明在无反射条件下，布儒斯特角与折射角之和为π/2。分别针对垂直极化（μ1≠μ2）和平行极化（ε1≠ε2）两种情况，通过公式推导和三角变换完成证明。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_85.pdf,"{""id"": ""6a0727c5abfe09661dcd8d39"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_85.pdf,0.09,该PDF文件为电磁场课程习题，涉及平行极化波入射到非磁性介质平面边界时，临界角与布儒斯特角的关系推导及绘图。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_86.pdf,"{""id"": ""6a0727c5abfe09661dcd8d3a"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_86.pdf,0.2,该问题要求利用斯涅尔折射定律，将反射系数T和透射系数χ表示为相对介电常数εr1、εr2和入射角φi的函数，并针对εr1/εr2=2.25的情况，绘制垂直极化和平行极化下T和χ随φc变化的曲线。文本推导了菲涅尔公式，给出了垂直和平行极化下的反射与透射系数表达式。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_87.pdf,"{""id"": ""6a0727c6abfe09661dcd8d3b"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_87.pdf,0.15,该PDF文件包含一道电磁场习题，涉及垂直极化均匀平面波从空气斜入射到有耗介质平面的问题。要求推导透射电场和磁场强度相量的表达式，并证明折射角为复数且透射磁场为椭圆极化。文件提供了逐步推导过程，包括入射场、波数、传输系数等参数。适用于电磁场课程中平面波斜入射与有耗介质传播的学习。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_88.pdf,"{""id"": ""6a0727c7abfe09661dcd8d3c"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_88.pdf,0.1,该PDF文件包含电磁场中平行极化波的反射与传输系数推导，涉及斯涅尔定律、介质界面、切向场分量等概念，通过数学推导比较了不同定义下的系数关系。
电磁场/电磁场与电磁波习题答案/Chapter.8/Problem_9.pdf,"{""id"": ""6a0727c7abfe09661dcd8d3d"", ""reused_existing"": false}",,电磁场电磁场与电磁波习题答案 Chapter.8,课程,电磁场,电磁场与电磁波习题答案 Chapter.8,Problem_9.pdf,0.1,该PDF文件为电磁场课程习题解答，涉及均匀平面波在空气中沿+y方向传播时磁场强度的瞬时表达式，计算波数k0及t=3ms时Hz为零的位置，并推导电场强度E的瞬时表达式。
电磁场/电磁场习题参考答案_电气22刘文桢_v8.0.0.240621_beta.pdf,"{""id"": ""6a072745abfe09661dcd8c8a"", ""reused_existing"": false}",,电磁场复习资料,课程,电磁场,复习资料,电磁场习题参考答案_电气22刘文桢_v8.0.0.240621_beta.pdf,1.21,《电磁场》课后习题参考答案v8.0.0.240621_beta，包含第三章静电场习题3.1至3.6的详细解答。利用高斯定理和拉普拉斯方程求解电场强度与电位分布，涉及球对称、柱对称及多层介质问题，适用于电气专业学生复习。
电磁场/电磁场实验指导书2019（陈修订）.pdf,"{""id"": ""6a0729f7abfe09661dcd8e35"", ""reused_existing"": false}",,电磁场实验资料,课程,电磁场,实验资料,电磁场实验指导书2019（陈修订）.pdf,1.06,华中科技大学电气与电子工程学院工程电磁场课程组编写的实验指导书，包含学生实验守则、四个实验（部分电容测量、电流场测量、螺管线圈磁场研究、罗氏线圈特性测量）及附录。旨在加强电磁场理论感性认识，提高操作技能。
电磁场/电磁场扫描 (1).pdf,"{""id"": ""6a072746abfe09661dcd8c8b"", ""reused_existing"": false}",,电磁场复习资料,课程,电磁场,复习资料,电磁场扫描 (1).pdf,2.28,电磁场学科扫描版PDF资料，可能包含课程讲义或习题集，适用于电磁场理论学习与复习。
电磁场/电磁场教学日历2026.doc,"{""id"": ""6a0729f7abfe09661dcd8e36"", ""reused_existing"": false}",,电磁场实验资料,课程,电磁场,实验资料,电磁场教学日历2026.doc,0.05,电磁场课程2026年教学日历，包含课程安排、实验、考试等教学环节的时间规划。
电磁场/第1章 数学基础-01.pptx,"{""id"": ""6a072870abfe09661dcd8d50"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,第1章 数学基础-01.pptx,0.2,电磁场课程第1章数学基础第一部分，介绍矢量分析与场论基本概念。
电磁场/第1章 数学基础-02.pptx,"{""id"": ""6a072877abfe09661dcd8d51"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,第1章 数学基础-02.pptx,5.72,电磁场课程第1章数学基础第二部分，介绍矢量分析与坐标系等数学工具。
电磁场/第七次电磁场作业分析.docx,"{""id"": ""6a072747abfe09661dcd8c8c"", ""reused_existing"": false}",,电磁场复习资料,课程,电磁场,复习资料,第七次电磁场作业分析.docx,0.46,第七次电磁场作业分析涵盖同心圆柱电容器漏电流、同心电缆漏电流、漏电流相关问题及浅埋半球形接地器模型。重点包括通过I-J-E-U关系求解参数、功率损耗的两种积分方法、泊松方程与边界条件应用、跨步电压与接地电阻计算。常见错误涉及积分变量误用、公式化简及边界条件混淆。
电磁场/第四章电流场边值问题.pptx,"{""id"": ""6a072884abfe09661dcd8d52"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,第四章电流场边值问题.pptx,1.53,第四章电流场边值问题的PPT课件
电磁场/绪论.pptx,"{""id"": ""6a072885abfe09661dcd8d53"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,绪论.pptx,2.37,电磁场课程的绪论部分，介绍基本概念与课程框架。
电磁场/静电场中的介质受力分析（电工技术学报，完整版）.pdf,"{""id"": ""6a07288aabfe09661dcd8d58"", ""reused_existing"": false}",,电磁场课程资料,课程,电磁场,课程资料,静电场中的介质受力分析（电工技术学报，完整版）.pdf,0.93,本文从洛伦兹力公式出发，分析了静电场中介质受力的不同麦克斯韦应力张量形式，包括洛伦兹、爱因斯坦-劳布和闵可夫斯基形式，证明了它们的一致性，并讨论了各自的物理意义。结论指出，不同应力张量将静电力归因于不同因素，且法向分量无明确物理解释。适用于电磁场课程中电场力与介质相互作用的学习。
电磁场/静电场习题课1 (1).pptx,"{""id"": ""6a07274babfe09661dcd8c8d"", ""reused_existing"": false}",,电磁场复习资料,课程,电磁场,复习资料,静电场习题课1 (1).pptx,0.3,静电场习题课PPT，包含习题讲解与知识点梳理。
电磁场/静电场习题课1.pptx,"{""id"": ""6a07274fabfe09661dcd8c8e"", ""reused_existing"": false}",,电磁场复习资料,课程,电磁场,复习资料,静电场习题课1.pptx,0.3,静电场习题课PPT，包含习题讲解与知识点复习。
电磁场/静电场测试试卷.docx,"{""id"": ""6a07275babfe09661dcd8c94"", ""reused_existing"": false}",,电磁场往年题,课程,电磁场,往年题,静电场测试试卷.docx,0.16,华中科技大学电气学院《静电场》测验试卷，涵盖静电场特征方程、标量电位边值问题、平行板电容器、双输电线电位、电荷体密度、矢量场散度旋度、介质分界面条件、同轴圆柱电容、静电伏特计、平行导线电容、倾斜极板电容器、圆柱导体对地电容等知识点。
电路实验/lesson_1/第一次实验 20251107-2.pdf,"{""id"": ""6a07288cabfe09661dcd8d5a"", ""reused_existing"": false}",,电路实验lesson_1,课程,电路实验,lesson_1,第一次实验 20251107-2.pdf,2.46,电路测试实验课程介绍，涵盖基本测试原理、误差分析、仪器使用、测量方法、安全操作及仿真技术。成绩由平时、综合实验和期末考试构成，实验室开放供预习不足学生补充实验。引入虚拟仪器技术。
电路实验/lesson_1/第一次课20251107.pdf,"{""id"": ""6a07288cabfe09661dcd8d5b"", ""reused_existing"": false}",,电路实验lesson_1,课程,电路实验,lesson_1,第一次课20251107.pdf,3.74,电路实验课程第一次课，介绍电路测试技术基础直流单元，强调实验规则包括安全操作、接线原则、仪表使用及实验台整理。
电路实验/lesson_2/2 实验三 故障检查.pdf,"{""id"": ""6a0729f9abfe09661dcd8e38"", ""reused_existing"": false}",,电路实验lesson_2,课程,电路实验,lesson_2,2 实验三 故障检查.pdf,0.16,实验三故障检查，学习用电压表和电流表查找电路故障，包括电阻短路/开路、二极管开路/短路/反接等故障类型，记录检测步骤与数据，画出实际故障线路图。
电路实验/lesson_2/2 实验二 线性有源一端口网络等效参数的测定.pdf,"{""id"": ""6a072a15abfe09661dcd8e42"", ""reused_existing"": false}",,电路实验lesson_2,课程,电路实验,lesson_2,2 实验二 线性有源一端口网络等效参数的测定.pdf,0.13,本实验学习线性有源一端口网络等效电路参数的测量方法，要求设计开路电压约8V、等效电阻约100-120Ω的网络，测量端口伏安特性并计算等效参数，最后验证原网络与等效网络的等效性。
电路实验/lesson_2/review.docx,"{""id"": ""6a072a16abfe09661dcd8e43"", ""reused_existing"": false}",,电路实验lesson_2,课程,电路实验,lesson_2,review.docx,0.02,该文档包含两个实验：实验二为线性有源一端口网络等效参数测定，涉及设计电路、测量伏安特性、计算Uoc和Req并验证等效；实验三为故障检查，通过带电测量电压电流定位电阻或二极管的开路、短路等故障。
电路实验/lesson_2/第二次课20251114.pdf,"{""id"": ""6a072a17abfe09661dcd8e44"", ""reused_existing"": false}",,电路实验lesson_2,课程,电路实验,lesson_2,第二次课20251114.pdf,2.28,本次课程为电路测试技术直流单元第二次课，内容涵盖虚拟仪器综合实验动员、实验平台简介、实验二故障检查及实验三线性有源一端口网络等效参数测定。强调平时成绩含仿真实验报告，综合实验需组队使用myDAQ并汇报。
电路实验/lesson_3/3 实验四 交流参数与互感的测量.pdf,"{""id"": ""6a07288fabfe09661dcd8d5e"", ""reused_existing"": false}",,电路实验lesson_3,课程,电路实验,lesson_3,3 实验四 交流参数与互感的测量.pdf,0.22,实验四介绍用三表法（交流电流表、电压表、功率表）测量无源网络交流等效参数，以及测量耦合线圈同名端和互感系数的方法。内容包括实验目的、预习要求、任务与方法（如等效电感法和互感电动势法）、注意事项及报告要求。
电路实验/lesson_3/review.docx,"{""id"": ""6a072890abfe09661dcd8d5f"", ""reused_existing"": false}",,电路实验lesson_3,课程,电路实验,lesson_3,review.docx,0.02,实验四要求完成三件事：用等效电感法判断互感元件同名端并填表1；测互感系数M，包括等效电感法（填表2）和互感电动势法（自设计线路）；用三表法测交流参数并判断阻抗性质（感性/容性），对比并C前后电流变化填表3。需注意安全规则：调压器归零、电压≤20V、电流≤250mA。
电路实验/lesson_3/第三次课20251121.pdf,"{""id"": ""6a072890abfe09661dcd8d60"", ""reused_existing"": false}",,电路实验lesson_3,课程,电路实验,lesson_3,第三次课20251121.pdf,1.69,本次课程为电路测试技术交流单元，内容包括MyDAQ综合实验说明、交流实验仪表设备及操作注意事项，并涉及实验四（交流参数与互感的测量）及预习实验五、六。同时说明器件领取地点及分组选题规则。
电路实验/lesson_4/4 实验五 日光灯电路与功率因数的提高.pdf,"{""id"": ""6a072892abfe09661dcd8d62"", ""reused_existing"": false}",,电路实验lesson_4,课程,电路实验,lesson_4,4 实验五 日光灯电路与功率因数的提高.pdf,0.2,本实验旨在加深对提高功率因数意义的理解，掌握提高功率因数的方法，并了解日光灯电路的工作原理。通过测量不同电容值下的电压、电流、功率等数据，绘制cosφ=f(C)和I=f(C)曲线，并计算使负载端cosφ=1所需并联电容值。
电路实验/lesson_4/4 实验六 三相电路中的电压、电流关系1.pdf,"{""id"": ""6a072892abfe09661dcd8d63"", ""reused_existing"": false}",,电路实验lesson_4,课程,电路实验,lesson_4,4 实验六 三相电路中的电压、电流关系1.pdf,0.16,实验六研究三相电路星形连接下对称与不对称负载的电压电流关系，包括相序测定、负载对称/不对称工况测量，以及有/无中线的影响。实验要求预习相序测量方法，计算理论值，并完成数据整理与相量图绘制。
电路实验/lesson_4/review.docx,"{""id"": ""6a072893abfe09661dcd8d64"", ""reused_existing"": false}",,电路实验lesson_4,课程,电路实验,lesson_4,review.docx,0.02,实验五：日光灯电路与功率因数的提高。通过并联电容改变功率因数，测量不同电容下的电压、电流、功率，计算cosφ，绘制曲线，并计算全补偿所需电容。注意安全操作，电容需并联在负载两端。
电路实验/lesson_4/第四次课20251128.pdf,"{""id"": ""6a072895abfe09661dcd8d65"", ""reused_existing"": false}",,电路实验lesson_4,课程,电路实验,lesson_4,第四次课20251128.pdf,1.75,本次课程涵盖实验五（功率因数提高）、实验六（三相电路电压电流关系）及预习实验七（相位及元件特性示波测量法）和实验八（一阶电路响应）。重点包括日光灯电路功率因数校正方法、电容并联补偿、安全操作注意事项及仿真分析。
电路实验/lesson_5/6 实验7 元件特性的示波器测量法.pdf,"{""id"": ""6a072897abfe09661dcd8d67"", ""reused_existing"": false}",,电路实验lesson_5,课程,电路实验,lesson_5,6 实验7 元件特性的示波器测量法.pdf,0.13,实验指导书，介绍用示波器测量电压、电流、相位差及元件特性的方法。包括RC移相电路相位差测量（直接法、椭圆截距法、示波器直接读取）和线性/非线性电阻伏安特性曲线测量。
电路实验/lesson_5/6 实验九 一阶电路的响应.pdf,"{""id"": ""6a072897abfe09661dcd8d68"", ""reused_existing"": false}",,电路实验lesson_5,课程,电路实验,lesson_5,6 实验九 一阶电路的响应.pdf,0.14,本实验学习用示波器观察一阶电路过渡过程，测量时间常数，并观察RC电路在方波激励下的响应规律。通过选择不同电阻值，观察不同时间常数下的电压电流波形，并测量时间常数与理论值对比。
电路实验/lesson_5/review.docx,"{""id"": ""6a072898abfe09661dcd8d69"", ""reused_existing"": false}",,电路实验lesson_5,课程,电路实验,lesson_5,review.docx,0.02,本文档为电路实验复习资料，涵盖信号源与示波器用法、RC移相测量相位差与幅值（三种方法：Y-T直接观察、椭圆截距法、Measure直接测量），以及线性/非线性电阻伏安特性测量（采样电阻法）。
电路实验/lesson_5/第五次课20251205.pdf,"{""id"": ""6a07289aabfe09661dcd8d6a"", ""reused_existing"": false}",,电路实验lesson_5,课程,电路实验,lesson_5,第五次课20251205.pdf,1.91,本次课程介绍信号源与示波器的基本设置，包括通道选择、波形、频率、幅值、偏置、相位等，以及示波器的输入耦合、探头、工作方式、垂直/水平控制、触发、测量方式等。实验七讲解相位及元件特性的示波器测量法（直接法和椭圆截距法），实验八涉及一阶电路的响应。下次课为myDAQ综合实验汇报。
